Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,Neighborhood,YearBuilt,RoofStyle,RoofMatl,MasVnrArea,Foundation,BsmtExposure,HeatingQC,CentralAir,GrLivArea,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,SaleType,SalePrice,Has_Alley,Artery,Feedr,RRNn,RRAn,PosN,PosA,RRNe,RRAe,1Fam_BldgType,Overall_Total,BrkCmnArea,BrkFaceArea,StoneArea,Exter_Total,Bsmt_Total,Has_BsmtFin,BsmtFinSF_Total,SF_QualFinished,SF_Total,Bath,Garage_Total,Has_WoodDeck,Has_OpenPorch,Has_EnclosedPorch,Has_3SsnPorch,Has_ScreenPorch,Has_PorchOrDeck,Has_Pool,Has_Fence,Has_Shed,Post_Collapse
759,160,FV,24,2280,Pave,Inside,Somerst,1999,Gable,CompShg,360,PConc,No,Gd,Y,1501,1,TA,Typ,0,2,WD,179400,1,0,0,0,0,0,0,0,0,0,12,0,360,0,10,12,1,549,2050,2245,2.5,10,0,0,0,0,0,0,0,0,0,0
760,60,RL,65,12257,Pave,Inside,NoRidge,1995,Gable,CompShg,513,PConc,Av,Ex,Y,2531,1,Gd,Typ,1,3,WD,290000,0,0,0,0,0,0,0,0,0,1,13,0,513,0,12,12,1,120,2651,3849,2.5,10,1,1,0,0,0,1,0,0,0,0
761,20,RL,70,9100,Pave,Inside,NAmes,1959,Hip,CompShg,0,CBlock,No,Ex,Y,864,1,TA,Typ,0,1,WD,127500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,1,612,1476,1728,1,18,0,0,0,0,0,0,0,0,1,1
762,30,RM,60,6911,Pave,FR2,BrkSide,1924,Gable,CompShg,0,PConc,Mn,TA,Y,1301,1,Fa,Min1,0,2,WD,100000,0,0,1,0,0,0,0,0,0,1,10,0,0,0,10,10,1,405,1706,2446,1,10,0,0,0,0,0,0,0,0,0,1
763,60,FV,72,8640,Pave,Inside,Somerst,2009,Gable,CompShg,0,PConc,Mn,Ex,Y,1547,1,Gd,Typ,0,2,Con,215200,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,24,1571,2303,2.5,10,1,1,0,0,0,1,0,0,0,1
764,60,RL,82,9430,Pave,Inside,NoRidge,1999,Gable,CompShg,673,PConc,Mn,Ex,Y,2365,1,Gd,Typ,1,3,WD,337000,0,0,0,0,0,0,0,0,0,1,13,0,673,0,12,12,1,1163,3528,3617,3.5,10,0,1,0,0,1,1,0,0,0,1
765,120,RL,30,9549,Pave,CulDSac,Veenker,1995,Hip,CompShg,0,PConc,Av,Ex,Y,1494,1,Ex,Typ,1,2,WD,270000,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,14,1,1494,2988,2988,2.5,10,0,1,0,0,1,1,0,0,0,0
766,20,RL,75,14587,Pave,Inside,Somerst,2008,Gable,CompShg,284,PConc,No,Ex,Y,1506,1,Ex,Typ,1,2,New,264132,0,0,0,0,0,0,0,0,0,1,14,0,0,284,12,12,0,0,1506,3004,2,10,0,1,0,0,0,1,0,0,0,0
767,60,RL,80,10421,Pave,Inside,NWAmes,1988,Gable,CompShg,42,CBlock,No,TA,Y,1714,1,TA,Typ,1,2,WD,196500,0,0,0,0,0,0,0,0,0,1,12,0,42,0,10,12,1,394,2108,2694,2.5,10,1,1,1,0,0,1,0,1,1,1
768,50,RL,75,12508,Pave,Inside,Mitchel,1940,Gable,CompShg,0,CBlock,Mn,Ex,Y,1750,1,TA,Mod,0,1,WD,160000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,12,1,660,2410,2733,3,10,1,0,1,0,0,1,0,0,1,0
769,20,RL,70,9100,Pave,Inside,CollgCr,2004,Hip,CompShg,0,PConc,No,Ex,Y,1836,1,Gd,Typ,1,2,WD,216837,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,24,1860,3696,2,10,1,1,0,0,0,1,0,0,0,0
770,60,RL,47,53504,Pave,CulDSac,StoneBr,2003,Hip,CompShg,603,PConc,Gd,Ex,Y,3279,1,Ex,Mod,1,3,WD,538000,0,0,0,0,0,0,0,0,0,1,13,0,603,0,14,12,1,1416,4695,4929,4.5,10,1,1,0,0,1,1,0,0,0,1
771,85,RL,NA,7252,Pave,CulDSac,Sawyer,1982,Hip,CompShg,0,CBlock,Av,TA,Y,858,1,TA,Typ,0,2,WD,134900,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,12,1,685,1543,1716,2,10,1,0,0,0,0,1,0,0,0,1
772,20,RL,67,8877,Pave,Inside,Edwards,1951,Gable,CompShg,0,CBlock,No,TA,Y,1220,1,TA,Typ,0,2,COD,102000,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,6,1,836,2056,2056,1,10,0,0,0,0,0,0,0,0,0,0
773,80,RL,94,7819,Pave,Inside,Edwards,1976,Gable,CompShg,0,CBlock,Av,TA,Y,1117,1,TA,Typ,1,2,WD,107000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,549,1666,2146,2,10,1,0,0,0,0,1,0,1,0,1
774,20,RL,70,10150,Pave,Inside,NAmes,1958,Gable,CompShg,1,CBlock,No,Ex,Y,912,1,TA,Typ,0,1,COD,114500,0,0,1,0,0,0,0,0,0,1,10,0,0,0,10,10,1,456,1368,1824,1,10,0,0,0,0,0,0,0,0,0,0
775,20,RL,110,14226,Pave,Corner,NridgHt,2006,Hip,CompShg,375,PConc,Av,Gd,Y,1973,1,Gd,Typ,1,3,New,395000,0,0,0,0,0,0,0,0,0,1,13,0,375,0,12,12,0,0,1973,3908,2,10,1,1,0,0,0,1,0,0,0,0
776,120,RM,32,4500,Pave,FR2,Mitchel,1998,Hip,CompShg,320,PConc,No,Ex,Y,1204,1,TA,Typ,0,2,WD,162000,0,0,0,0,0,0,0,0,0,0,11,0,320,0,10,14,1,866,2070,2408,3,10,0,1,0,0,0,1,0,0,0,1
777,20,RL,86,11210,Pave,Inside,CollgCr,2005,Gable,CompShg,240,PConc,Av,Ex,Y,1614,1,Gd,Typ,0,3,New,221500,0,0,0,0,0,0,0,0,0,1,12,0,240,0,12,12,1,20,1634,3228,2,10,1,1,0,0,0,1,0,0,0,0
778,20,RL,100,13350,Pave,Inside,Sawyer,1974,Hip,CompShg,0,CBlock,No,TA,Y,894,1,TA,Typ,1,2,WD,142500,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,762,1656,1758,2,10,1,0,0,0,0,1,0,1,0,0
779,90,RH,60,8400,Pave,Inside,SawyerW,1977,Gable,CompShg,320,Slab,NA,TA,Y,2020,2,TA,Typ,2,2,WD,144000,0,0,1,0,0,0,0,0,0,0,10,0,320,0,10,0,0,0,2020,2020,2,10,0,0,0,0,0,0,0,0,0,0
780,90,RL,78,10530,Pave,Inside,Mitchel,1977,Gable,CompShg,90,CBlock,Gd,TA,Y,1004,1,TA,Typ,0,2,WD,135000,0,0,0,0,0,0,0,0,0,0,11,0,90,0,10,12,1,975,1979,1979,2,10,0,0,0,0,0,0,0,0,0,0
781,20,RL,63,7875,Pave,Inside,Gilbert,1995,Gable,CompShg,38,PConc,No,Gd,Y,1253,1,TA,Typ,1,2,WD,176000,0,0,0,0,0,0,0,0,0,1,12,0,38,0,10,14,0,0,1253,2490,2,10,1,1,0,0,0,1,0,0,0,0
782,60,RL,65,7153,Pave,Inside,SawyerW,1992,Gable,CompShg,0,PConc,No,Ex,Y,1603,1,Gd,Typ,0,2,WD,175900,0,0,0,0,0,0,0,0,0,1,11,0,0,0,14,12,1,387,1990,2364,2.5,10,0,1,0,0,0,1,0,0,0,0
783,20,RL,67,16285,Pave,Inside,CollgCr,2001,Gable,CompShg,0,PConc,No,Ex,Y,1430,1,Gd,Typ,0,2,WD,187100,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1430,2843,2,10,0,1,0,0,0,1,0,0,0,1
784,85,RL,NA,9101,Pave,Corner,Mitchel,1978,Gable,CompShg,104,PConc,Av,Ex,Y,1110,1,Gd,Typ,1,2,WD,165500,0,0,0,0,0,0,0,0,0,1,11,0,104,0,12,12,1,1097,2207,2207,2,10,1,1,0,0,0,1,0,0,0,1
785,75,RM,35,6300,Pave,Inside,OldTown,1914,Gable,CompShg,0,CBlock,No,Ex,Y,1484,1,TA,Typ,1,0,WD,128000,1,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,1484,2226,2,0,0,1,1,0,0,1,0,0,0,0
786,20,RL,NA,9790,Pave,Inside,NWAmes,1967,Gable,CompShg,0,CBlock,No,TA,Y,1342,1,TA,Typ,1,2,WD,161500,0,0,1,0,0,0,0,0,0,1,11,0,0,0,10,10,1,881,2223,2714,2,10,0,0,0,0,1,1,0,0,0,1
787,50,RM,60,10800,Pave,Inside,OldTown,1915,Gable,CompShg,0,PConc,No,TA,Y,1652,1,TA,Typ,0,1,WD,139000,0,1,0,0,0,0,0,0,0,1,11,0,0,0,12,8,1,686,2338,2338,3,10,0,0,1,0,0,1,0,0,1,1
788,60,RL,76,10142,Pave,Inside,SawyerW,2004,Gable,CompShg,0,PConc,No,Ex,Y,2084,1,Gd,Typ,0,2,WD,233000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,656,2740,3040,3.5,10,0,1,0,0,0,1,0,0,0,1
789,20,RM,50,6000,Pave,Corner,OldTown,1954,Gable,CompShg,0,CBlock,No,Ex,Y,901,1,TA,Typ,0,1,WD,107900,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,901,1802,1,8,0,0,0,0,0,0,0,0,0,0
790,60,RL,NA,12205,Pave,Inside,ClearCr,1966,Gable,CompShg,157,CBlock,Gd,Gd,Y,2087,1,Gd,Typ,0,2,WD,187500,0,0,0,0,0,0,0,0,0,1,14,0,157,0,10,8,1,568,2655,2919,2.5,10,1,1,0,0,0,1,0,0,0,0
791,120,RL,43,3182,Pave,Inside,Blmngtn,2005,Gable,CompShg,11,PConc,No,Ex,Y,1145,1,Gd,Typ,1,2,WD,160200,0,0,0,0,0,0,0,0,0,0,12,0,11,0,12,12,1,16,1161,2290,2,10,1,1,0,0,0,1,0,0,0,1
792,80,RL,NA,11333,Pave,Corner,Mitchel,1976,Gable,CompShg,0,PConc,Av,TA,Y,1062,1,TA,Typ,2,2,WD,146800,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,539,1601,2091,2,10,1,0,0,0,0,1,0,0,0,0
793,60,RL,92,9920,Pave,CulDSac,NoRidge,1996,Gable,CompShg,0,PConc,Av,Ex,Y,2013,1,TA,Typ,1,2,WD,269790,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,862,2875,3130,3.5,10,1,1,0,0,0,1,0,0,0,0
794,20,RL,76,9158,Pave,Inside,Somerst,2007,Gable,CompShg,140,PConc,Av,Ex,Y,1496,1,Gd,Typ,0,2,New,225000,0,0,0,0,0,0,0,0,0,1,13,0,0,140,12,12,0,0,1496,2992,2,10,1,1,0,0,0,1,0,0,0,0
795,60,RL,NA,10832,Pave,Corner,Gilbert,1994,Gable,CompShg,0,PConc,No,Ex,Y,1895,1,Gd,Typ,1,2,WD,194500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1895,2607,2.5,10,1,1,0,0,0,1,0,0,1,0
796,60,RL,70,8400,Pave,Inside,SawyerW,1980,Gable,CompShg,130,CBlock,No,TA,Y,1564,1,TA,Typ,1,2,WD,171000,0,0,0,0,0,0,0,0,0,1,12,0,130,0,10,12,0,0,1564,2214,2.5,10,0,1,0,0,1,1,0,1,0,1
797,20,RL,71,8197,Pave,Inside,Sawyer,1977,Gable,CompShg,148,CBlock,No,Ex,Y,1285,1,TA,Typ,1,2,WD,143500,0,0,0,0,0,0,0,0,0,1,11,0,148,0,10,10,0,0,1285,1945,1.5,10,1,0,0,0,0,1,0,1,0,0
798,20,RL,57,7677,Pave,Inside,NAmes,1953,Gable,CompShg,0,CBlock,No,Gd,Y,773,1,TA,Typ,0,1,WD,110000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,570,1343,1546,1,10,0,0,0,0,0,0,0,0,0,0
799,60,RL,104,13518,Pave,Inside,NridgHt,2008,Hip,CompShg,860,PConc,No,Ex,Y,3140,1,Ex,Typ,2,3,New,485000,0,0,0,0,0,0,0,0,0,1,14,0,0,860,14,14,0,0,3140,5066,3.5,10,1,1,0,0,0,1,0,0,0,1
800,50,RL,60,7200,Pave,Corner,SWISU,1937,Gable,CompShg,252,BrkTil,No,Ex,Y,1768,1,Gd,Typ,2,1,WD,175000,0,0,1,0,0,0,0,0,0,1,12,0,252,0,10,12,1,569,2337,2499,2.5,10,0,0,1,0,0,1,0,1,0,0
801,60,RL,79,12798,Pave,Inside,ClearCr,1997,Gable,CompShg,0,PConc,Gd,Gd,Y,1688,1,Gd,Typ,0,2,WD,200000,0,0,1,0,0,0,0,0,0,1,11,0,0,0,10,12,1,462,2150,2304,3.5,10,1,1,1,0,0,1,0,0,1,0
802,30,RM,40,4800,Pave,Inside,IDOTRR,1916,Gable,CompShg,0,CBlock,No,Ex,Y,1196,1,TA,Typ,0,2,WD,109900,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,197,1393,2392,2,10,0,0,0,0,0,0,0,0,0,0
803,60,RL,63,8199,Pave,Inside,CollgCr,2005,Gable,CompShg,0,PConc,Av,Ex,Y,1456,1,Gd,Typ,1,2,WD,189000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,648,2104,2184,3.5,10,1,1,0,0,0,1,0,0,0,0
804,60,RL,107,13891,Pave,Inside,NridgHt,2008,Hip,CompShg,424,PConc,Gd,Ex,Y,2822,1,Ex,Typ,1,3,New,582933,0,0,0,0,0,0,0,0,0,1,14,0,0,424,14,14,0,0,2822,4556,3.5,10,1,1,0,0,1,1,0,0,0,1
805,20,RL,75,9000,Pave,Inside,NAmes,1954,Gable,CompShg,0,CBlock,No,TA,Y,1128,1,TA,Min1,0,1,WD,118000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,812,1940,2064,1,10,0,0,0,0,0,0,0,1,0,0
806,20,RL,91,12274,Pave,FR2,Somerst,2008,Gable,CompShg,256,PConc,No,Ex,Y,1428,1,Ex,Typ,0,2,New,227680,0,0,0,0,0,0,0,0,0,1,12,0,0,256,12,12,0,0,1428,2845,2,10,0,1,0,0,0,1,0,0,0,0
807,80,RL,75,9750,Pave,Inside,NAmes,1967,Gable,CompShg,0,PConc,Av,Gd,Y,980,1,TA,Typ,0,1,WD,135500,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,880,1860,1960,2,10,1,0,0,0,0,1,0,0,0,0
808,70,RL,144,21384,Pave,Inside,BrkSide,1923,Gable,CompShg,0,CBlock,Gd,Ex,Y,1576,1,Gd,Typ,1,2,WD,223500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,1309,2885,2900,3.5,10,0,1,0,0,0,1,0,0,0,1
809,80,RL,85,13400,Pave,Inside,NAmes,1966,Gable,CompShg,1047,CBlock,Av,TA,Y,1086,1,TA,Typ,1,2,WD,159950,0,0,0,0,0,0,0,0,0,1,10,0,1047,0,10,10,1,644,1730,2110,2,10,0,0,0,0,0,0,0,1,0,0
810,75,RM,90,8100,Pave,Corner,OldTown,1898,Hip,CompShg,0,PConc,No,TA,N,2138,3,TA,Typ,0,2,WD,106000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,0,0,2138,2987,2,5,1,1,0,0,0,1,0,1,0,1
811,20,RL,78,10140,Pave,Inside,NWAmes,1974,Hip,CompShg,99,CBlock,No,Fa,Y,1309,1,Gd,Typ,1,2,WD,181000,0,0,0,0,0,0,0,0,0,1,12,0,99,0,10,10,1,1040,2349,2349,2.5,10,1,0,0,0,0,1,1,1,0,0
812,120,RM,NA,4438,Pave,Inside,CollgCr,2004,Gable,CompShg,169,PConc,Gd,Ex,Y,848,1,Gd,Typ,1,2,ConLD,144500,0,0,0,0,0,0,0,0,0,0,11,0,169,0,12,12,1,662,1510,1696,2,10,1,0,0,0,0,1,0,0,0,0
813,20,C (all),66,8712,Grvl,Inside,IDOTRR,1952,Hip,CompShg,0,CBlock,Av,TA,N,1044,1,Fa,Typ,0,2,WD,55993,0,0,0,0,0,0,0,0,0,1,10,0,0,0,8,10,0,0,1044,1584,1,10,0,0,0,0,0,0,0,0,1,1
814,20,RL,75,9750,Pave,Inside,NAmes,1958,Gable,CompShg,243,CBlock,No,Gd,Y,1442,1,TA,Typ,0,1,COD,157900,0,0,0,0,0,0,0,0,0,1,12,0,243,0,10,10,1,608,2050,2884,1.5,10,0,0,1,0,0,1,0,0,1,0
815,50,RL,45,8248,Pave,Inside,Edwards,1918,Gable,CompShg,0,BrkTil,No,Gd,Y,1250,1,Fa,Typ,0,1,WD,116000,1,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,1250,1936,2,10,1,0,1,0,0,1,0,0,0,0
816,20,RL,48,12137,Pave,CulDSac,CollgCr,1998,Gable,CompShg,442,PConc,No,Ex,Y,1661,1,Gd,Typ,0,2,WD,224900,0,0,0,0,0,0,0,0,0,1,12,0,442,0,10,12,0,0,1661,3310,2,10,0,1,0,0,0,1,0,0,0,1
817,20,RL,NA,11425,Pave,Corner,NAmes,1954,Gable,CompShg,0,CBlock,No,Gd,Y,1008,1,TA,Typ,1,1,WD,137000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,486,1494,2016,1,10,0,0,1,0,0,1,0,0,0,0
818,20,RL,NA,13265,Pave,CulDSac,Mitchel,2002,Hip,CompShg,148,PConc,No,Ex,Y,1689,1,Gd,Typ,2,3,WD,271000,0,0,0,0,0,0,0,0,0,1,13,0,148,0,12,12,1,1218,2907,3257,3,10,1,1,0,0,0,1,0,0,0,0
819,80,RL,80,8816,Pave,Inside,ClearCr,1971,Gable,CompShg,80,CBlock,Av,Gd,Y,1052,1,TA,Typ,0,2,WD,155000,0,0,0,0,0,0,0,0,0,1,13,0,80,0,10,10,1,504,1556,2062,2,10,0,0,0,0,0,0,0,1,0,1
820,120,RL,44,6371,Pave,Inside,NridgHt,2009,Gable,CompShg,128,PConc,Mn,Ex,Y,1358,1,Gd,Typ,1,2,New,224000,0,0,0,0,0,0,0,0,0,0,12,0,0,128,12,12,1,733,2091,2716,3,10,1,1,0,0,0,1,0,0,0,1
821,60,RL,72,7226,Pave,CulDSac,CollgCr,2003,Gable,CompShg,0,PConc,No,Ex,Y,1640,1,Gd,Typ,0,2,WD,183000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1640,2438,2.5,10,0,1,0,0,0,1,0,0,0,0
822,20,RM,60,6000,Pave,Inside,OldTown,1953,Gable,CompShg,0,CBlock,No,TA,N,936,1,TA,Min2,0,2,WD,93000,1,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,0,936,1872,1,10,0,1,1,0,0,1,0,0,0,1
823,60,RL,NA,12394,Pave,Corner,Gilbert,2003,Gable,CompShg,0,PConc,Gd,Ex,Y,1733,1,Gd,Typ,1,2,WD,225000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1733,2580,2.5,10,1,1,0,0,0,1,0,0,0,0
824,50,RL,60,9900,Pave,Inside,SWISU,1940,Gable,CompShg,0,BrkTil,No,TA,Y,1489,1,TA,Typ,1,1,WD,139500,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,1489,2267,2,10,1,0,0,0,0,1,0,1,0,1
825,20,FV,81,11216,Pave,Inside,Somerst,2006,Gable,CompShg,0,PConc,No,Ex,Y,1489,1,Gd,Typ,1,2,New,232600,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,14,0,0,1489,2978,2,10,0,1,0,0,0,1,0,0,0,0
826,20,RL,114,14803,Pave,Inside,NridgHt,2007,Hip,CompShg,816,PConc,Av,Ex,Y,2084,1,Ex,Typ,1,3,New,385000,0,0,0,0,0,1,0,0,0,1,15,0,816,0,14,14,1,1636,3720,4162,3,10,1,1,0,0,0,1,0,0,0,0
827,45,RM,50,6130,Pave,Inside,BrkSide,1924,Gable,CompShg,0,BrkTil,No,Gd,Y,784,1,Gd,Typ,0,0,WD,109500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,784,1568,1568,2,0,0,0,1,0,0,1,0,0,0,0
828,20,RL,65,8529,Pave,Inside,SawyerW,2001,Gable,CompShg,0,PConc,No,Ex,Y,1434,1,Gd,Typ,1,2,WD,189000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,20,1454,2888,2,10,1,1,0,0,0,1,0,0,0,1
829,60,RL,NA,28698,Pave,CulDSac,ClearCr,1967,Flat,Tar&Grv,0,PConc,Gd,TA,Y,2126,1,TA,Min2,0,2,WD,185000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,12,1,1013,3139,3139,3,10,1,0,0,0,1,1,0,0,0,1
830,160,FV,24,2544,Pave,Inside,Somerst,2005,Gable,CompShg,0,PConc,No,Ex,Y,1223,1,Gd,Typ,0,2,WD,147400,1,0,0,0,0,0,0,0,0,0,12,0,0,0,12,12,0,0,1143,1823,2.5,10,0,1,0,0,0,1,0,0,0,0
831,20,RL,80,11900,Pave,Corner,NAmes,1957,Gable,CompShg,387,CBlock,No,TA,Y,1392,1,TA,Typ,2,2,WD,166000,0,0,0,0,0,0,0,0,0,1,11,0,387,0,10,10,1,1040,2432,2784,2.5,10,0,0,0,0,1,1,0,0,0,0
832,160,FV,30,3180,Pave,Inside,Somerst,2005,Gable,CompShg,0,PConc,No,Ex,Y,1200,1,Gd,Typ,0,2,WD,151000,1,0,0,0,0,0,0,0,0,0,12,0,0,0,10,12,0,0,1120,1800,2.5,10,0,1,0,0,0,1,0,0,0,0
833,60,RL,44,9548,Pave,CulDSac,CollgCr,2003,Gable,CompShg,223,PConc,No,Ex,Y,1829,1,Gd,Typ,1,2,WD,237000,0,0,0,0,0,0,0,0,0,1,13,0,223,0,12,12,1,483,2312,2770,3.5,10,1,1,0,0,0,1,0,0,0,1
834,20,RL,100,10004,Pave,Inside,NAmes,1964,Gable,CompShg,180,CBlock,No,TA,Y,1516,1,TA,Typ,0,2,WD,167000,0,0,0,0,0,0,0,0,0,1,12,0,180,0,10,10,1,541,2057,3032,1.5,10,0,0,0,0,1,1,0,0,0,1
835,20,RL,75,7875,Pave,Inside,NAmes,1961,Gable,CompShg,136,CBlock,No,Gd,Y,1144,1,TA,Typ,0,2,WD,139950,0,0,0,0,0,0,0,0,0,1,11,0,136,0,10,10,1,572,1716,2288,2,10,0,0,0,0,0,0,0,1,0,0
836,20,RL,60,9600,Pave,Inside,Sawyer,1950,Gable,CompShg,0,CBlock,No,TA,Y,1067,1,Gd,Min2,0,2,WD,128000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,442,1509,2134,2,10,1,0,0,0,0,1,0,0,0,1
837,30,RM,90,8100,Pave,Inside,OldTown,1948,Gable,CompShg,0,BrkTil,No,Gd,Y,1559,1,TA,Min2,0,2,COD,153500,1,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,338,1897,3118,2,10,0,1,1,0,0,1,0,1,0,0
838,160,RM,21,1680,Pave,Inside,BrDale,1973,Gable,CompShg,158,CBlock,No,TA,Y,987,1,TA,Typ,0,1,WD,100000,0,0,0,0,0,0,0,0,0,0,11,0,158,0,10,10,1,330,1317,1470,2.5,10,0,0,0,0,0,0,0,0,0,0
839,20,RL,75,9525,Pave,Inside,CollgCr,1995,Gable,CompShg,0,PConc,No,Ex,Y,1099,1,Gd,Typ,0,1,WD,144000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,0,0,1099,2198,1.5,10,1,0,0,0,0,1,0,0,0,0
840,50,RL,70,11767,Pave,Inside,Edwards,1946,Gable,CompShg,0,CBlock,No,Ex,Y,1200,1,TA,Typ,0,1,WD,130500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,352,1552,1968,1,10,0,0,0,0,0,0,0,0,0,0
841,70,RH,NA,12155,Pave,Inside,SWISU,1925,Gable,CompShg,0,BrkTil,No,TA,N,1482,1,Fa,Typ,0,1,WD,140000,0,0,0,0,0,0,0,0,0,1,14,0,0,0,10,10,1,156,1638,2154,2,10,0,0,1,0,0,1,0,0,0,0
842,70,RM,60,10440,Pave,Inside,OldTown,1904,Gable,CompShg,0,PConc,No,Gd,Y,1539,1,Gd,Typ,1,2,WD,157500,1,0,0,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,1539,2189,2,12,1,1,1,0,0,1,0,0,0,0
843,80,RL,82,9020,Pave,Inside,NAmes,1966,Gable,CompShg,183,CBlock,Gd,TA,Y,1165,1,TA,Typ,0,2,WD,174900,0,0,0,0,0,0,0,0,0,1,13,0,183,0,10,10,1,851,2016,2292,2.5,14,0,1,0,0,0,1,0,1,0,0
844,90,RL,80,8000,Pave,Corner,NAmes,1961,Gable,CompShg,0,CBlock,No,Ex,N,1800,2,TA,Typ,0,0,WD,141000,0,1,0,0,0,0,0,0,0,0,9,0,0,0,10,10,0,0,1800,3600,2,0,0,0,0,0,0,0,0,0,0,0
845,50,RM,100,12665,Pave,Inside,OldTown,1915,Gable,CompShg,0,BrkTil,Mn,Gd,Y,1416,1,TA,Typ,1,3,WD,153900,1,1,0,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,1416,2292,1.5,10,1,0,1,0,0,1,0,0,0,0
846,85,RL,NA,16647,Pave,CulDSac,Sawyer,1975,Gable,CompShg,0,CBlock,Gd,TA,Y,1701,1,TA,Min2,2,2,WD,171000,0,0,0,0,0,0,0,0,1,1,10,0,0,0,10,12,1,1390,3091,3091,3,10,0,0,0,0,0,0,0,0,0,0
847,60,RL,75,9317,Pave,Inside,SawyerW,1993,Gable,CompShg,137,PConc,No,Ex,Y,1775,1,Gd,Typ,1,2,WD,213000,0,0,0,0,0,0,0,0,0,1,12,0,137,0,12,12,1,513,2288,2515,3.5,10,1,1,1,0,0,1,0,0,0,1
848,20,RL,36,15523,Pave,CulDSac,CollgCr,1972,Gable,CompShg,0,CBlock,Av,Ex,Y,864,1,TA,Typ,1,1,WD,133500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,460,1324,1728,2,10,0,0,0,0,0,0,0,0,0,1
849,50,RL,75,45600,Pave,Inside,ClearCr,1908,Gable,CompShg,0,BrkTil,No,TA,Y,2358,1,TA,Typ,1,2,WD,240000,0,0,0,0,0,0,0,0,0,1,14,0,0,0,10,10,0,0,2358,3265,3,8,1,1,0,0,1,1,0,0,0,0
850,80,RL,80,9600,Pave,FR2,Veenker,1976,Hip,CompShg,360,CBlock,No,Ex,Y,1855,1,TA,Typ,1,2,WD,187000,0,0,1,0,0,0,0,0,0,1,13,0,360,0,14,10,0,0,1855,2383,2.5,10,1,1,0,0,0,1,0,0,0,0
851,120,RM,36,4435,Pave,Inside,CollgCr,2003,Gable,CompShg,170,PConc,Av,Ex,Y,848,1,Gd,Typ,0,2,WD,131500,0,0,0,0,0,0,0,0,0,0,11,0,170,0,12,12,1,659,1507,1696,2,10,1,0,0,0,0,1,0,0,0,0
852,120,RL,NA,3196,Pave,Inside,Blmngtn,2003,Gable,CompShg,40,PConc,Gd,Ex,Y,1456,1,Gd,Typ,1,2,WD,215000,0,0,0,0,0,0,0,0,0,0,13,0,40,0,12,12,0,0,1456,2729,2,10,1,1,0,0,0,1,0,0,0,0
853,75,RL,53,7128,Pave,Inside,Crawfor,1941,Gable,CompShg,0,CBlock,No,Gd,Y,1646,1,TA,Typ,2,1,WD,164000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,10,1,364,2010,2564,2,10,0,0,0,0,1,1,0,1,0,0
